ID,Crash ID,crash_fatal_fl,case_id,rpt_block_num,rpt_street_name,rpt_street_sfx,crash_speed_limit,road_constr_zone_fl,latitude,longitude,crash_sev_id,sus_serious_injry_cnt,nonincap_injry_cnt,poss_injry_cnt,non_injry_cnt,unkn_injry_cnt,tot_injry_cnt,death_cnt,units_involved,point,motor_vehicle_death_count,motor_vehicle_serious_injury_count,bicycle_death_count,bicycle_serious_injury_count,pedestrian_death_count,pedestrian_serious_injury_count,motorcycle_death_count,motorcycle_serious_injury_count,other_death_count,other_serious_injury_count,onsys_fl,private_dr_fl,micromobility_serious_injury_count,micromobility_death_count,Crash timestamp (US/Central),Crash timestamp,Is deleted,Is temporary record,Law enforcement fatality count,Reported street prefix,Estimated Maximum Comprehensive Cost,Estimated Total Comprehensive Cost,Location ID,Location group,Address,Collision type,Crash Date,Crash Hour,Crash Day,Crash Month,Is_Weekend,Severity_Label,Is_Severe,Highway_Type,Road_Type_Label,Road_Name,Num_Lanes,Speed_Limit,Road_Risk_Level,Is_Intersection,Intersection_Degree,Road_Curvature,Temperature,Precipitation,Windspeed,Visibility,Weather_Code,Weather_Condition,is_wet
"2,308","13,688,341",False,140330257,6200,MCNEIL,DR,40,False,30.44321082,-97.7442546,2,0,1,1,1,0,2,0,Large passenger vehicle,POINT (-97.7442546 30.44321082),0,0,0,0,0,0,0,0,0,0,False,False,0,0,2014-02-02 03:15:00,2014 Feb 02 09:15:00 AM,False,False,0,,"250,000","470,000",3181AE177C,1.0,MCNEIL DR & MELROSE TRL,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,2014-02-02,3,Sunday,2,True,Non-Incapacitating Injury,0,secondary,City Connector Road,McNeil Drive,2.0,,3,True,4,1.0,10.0,0.0,18.5,,3,Partly Cloudy,False
"3,669","13,719,532",False,140610220,,NOT REPORTED,,-1,False,30.24819973,-97.73538932,0,0,0,0,1,1,0,0,Motorcycle & Passenger car,POINT (-97.73538932 30.24819973),0,0,0,0,0,0,0,0,0,0,True,False,0,0,2014-03-02 01:53:00,2014 Mar 02 07:53:00 AM,False,False,0,,"20,000","40,000",,,US 35 SVRD & E RIVERSIDE DR,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,2014-03-02,1,Sunday,3,True,Unknown,0,motorway,Interstate / Freeway,Purple Heart Trail,3.0,60 mph,5,True,4,1.0002,20.5,0.0,18.6,,3,Partly Cloudy,False
"4,515","13,735,893",False,140711267,1000,NOT REPORTED,,60,False,30.24414538,-97.73515914,5,0,0,0,3,0,0,0,Motor vehicle – other & Passenger car,POINT (-97.73515914 30.24414538),0,0,0,0,0,0,0,0,0,0,True,False,0,0,2014-03-12 16:36:00,2014 Mar 12 09:36:00 PM,False,False,0,,"20,000","60,000",112E91E579F,2.0,1000 IH 35,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,2014-03-12,16,Wednesday,3,False,Not Injured,0,motorway,Interstate / Freeway,Purple Heart Trail,3.0,60 mph,5,True,3,1.0384,16.8,0.0,27.6,,0,Clear,False
"4,671","13,739,297",False,140661420,8600,SPICEWOOD SPRINGS RD,RD,35,False,30.43363265,-97.77153122,3,0,0,2,1,0,2,0,Passenger car,POINT (-97.77153122 30.43363265),0,0,0,0,0,0,0,0,0,0,False,False,0,0,2014-03-07 16:40:00,2014 Mar 07 10:40:00 PM,False,False,0,,"200,000","420,000",8909888EE6,1.0,8600 SPICEWOOD SPRINGS RD,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,2014-03-07,16,Friday,3,False,Possible Injury,0,secondary,City Connector Road,Spicewood Springs Road,5.0,40 mph,3,True,4,1.0,18.4,0.0,21.3,,3,Partly Cloudy,False
"4,157","13,726,523",False,140671170,7600,NOT REPORTED,,60,False,30.25230471,-97.89907464,2,0,1,0,6,0,1,0,Large passenger vehicle & Passenger car,POINT (-97.89907464 30.25230471),0,0,0,0,0,0,0,0,0,0,True,False,0,0,2014-03-08 16:08:00,2014 Mar 08 10:08:00 PM,False,False,0,,"250,000","370,000",E3DD2C30B40,1.0,7600 US 71,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,2014-03-08,16,Saturday,3,True,Non-Incapacitating Injury,0,primary,Major City Road,West Highway 71,6.0,55 mph,3,False,2,1.0113,14.2,0.3,17.7,,51,Rain,True
"4,563","13,736,125",False,140661241,2200,E 7TH ST,ST,-1,False,30.26143267,-97.71735772,2,0,1,0,1,0,1,0,Bicycle & Large passenger vehicle,POINT (-97.71735772 30.26143267),0,0,0,0,0,0,0,0,0,0,False,False,0,0,2014-03-07 15:00:00,2014 Mar 07 09:00:00 PM,False,False,0,,"250,000","270,000",864C0A81EF,1.0,2200 E 7TH ST,ONE MOTOR VEHICLE - GOING STRAIGHT,2014-03-07,15,Friday,3,False,Non-Incapacitating Injury,0,primary,Major City Road,East 7th Street,5.0,,3,True,5,1.0,18.6,0.0,20.6,,3,Partly Cloudy,False
"4,538","13,736,048",False,140601080,12600,N LAMAR BLVD,BLVD,50,False,30.41262021,-97.67776449,2,0,2,0,1,0,2,0,Large passenger vehicle & Passenger car,POINT (-97.67776449 30.41262021),0,0,0,0,0,0,0,0,0,0,True,False,0,0,2014-03-01 11:50:00,2014 Mar 01 05:50:00 PM,False,False,0,,"250,000","520,000",355366D5F7,1.0,12600 N LAMAR BLVD,ANGLE - BOTH GOING STRAIGHT,2014-03-01,11,Saturday,3,True,Non-Incapacitating Injury,0,primary,Major City Road,North Lamar Boulevard,5.0,,3,True,3,1.0183,17.6,0.0,13.3,,2,Partly Cloudy,False
"4,863","13,744,213",False,140691257,1200,N IH 35 SVRD NB,EXPY,-1,False,30.24603303193,-97.73459009333,3,0,0,1,4,0,1,0,Passenger car,POINT (-97.7345900933257 30.2460330319253),0,0,0,0,0,0,0,0,0,0,True,False,0,0,2014-03-10 17:03:00,2014 Mar 10 10:03:00 PM,False,False,0,,"200,000","280,000",2B2C20B343,1.0,1200 N IH 35 SVRD,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,2014-03-10,17,Monday,3,False,Possible Injury,0,secondary,City Connector Road,South Interstate 35,3.0,,3,False,2,1.0109,20.4,0.0,13.3,,2,Partly Cloudy,False
"2,565","13,696,783",False,140350703,,38TH ST,ST,40,False,30.30566477,-97.74414246,2,0,1,0,2,0,1,0,Large passenger vehicle & Passenger car,POINT (-97.74414246 30.30566477),0,0,0,0,0,0,0,0,0,0,False,False,0,0,2014-02-04 11:44:00,2014 Feb 04 05:44:00 PM,False,False,0,,"250,000","290,000",DEAC47D16B,1.0,W 38TH ST & MEDICAL PKWY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,2014-02-04,11,Tuesday,2,False,Non-Incapacitating Injury,0,secondary,City Connector Road,West 38th Street,7.0,,3,True,8,1.0,6.9,0.1,6.5,,51,Rain,True
"4,633","13,738,429",False,140721409,9600,1ST,ST,45,False,30.16493172,-97.80104556,3,0,0,1,0,0,1,0,Large passenger vehicle,POINT (-97.80104556 30.16493172),0,0,0,0,0,0,0,0,0,0,False,False,0,0,2014-03-13 17:35:00,2014 Mar 13 10:35:00 PM,False,False,0,,"200,000","200,000",12D3B6AF51,1.0,9600 S 1ST ST,ONE MOTOR VEHICLE - GOING STRAIGHT,2014-03-13,17,Thursday,3,False,Possible Injury,0,secondary,City Connector Road,South 1st Street,3.0,,3,True,4,1.0,17.4,0.0,11.3,,0,Clear,False
"3,946","13,722,927",False,140591653,7600,CAMERON RD,RD,35,False,30.33253337,-97.68643445,0,0,0,0,3,1,0,0,Passenger car,POINT (-97.68643445 30.33253337),0,0,0,0,0,0,0,0,0,0,True,False,0,0,2014-02-28 19:59:00,2014 Mar 01 01:59:00 AM,False,False,0,,"20,000","80,000",18DB893A66,1.0,CAMERON RD & US 183 SVRD,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,2014-02-28,19,Friday,2,False,Unknown,0,secondary,City Connector Road,Cameron Road,3.0,,3,True,4,,23.0,0.0,14.8,,0,Clear,False
"4,526","13,736,034",False,140651199,1230,N MOPAC EXPY NB,LOOP,65,False,30.41721946,-97.70534188,5,0,0,0,1,0,0,0,Passenger car,POINT (-97.70534188 30.41721946),0,0,0,0,0,0,0,0,0,0,True,False,0,0,2014-03-06 15:48:00,2014 Mar 06 09:48:00 PM,False,False,0,,"20,000","20,000",D5E266BAEC2,2.0,1230 LOOP 1,ONE MOTOR VEHICLE - GOING STRAIGHT,2014-03-06,15,Thursday,3,False,Not Injured,0,motorway,Interstate / Freeway,North Mopac Expressway,3.0,65 mph,5,True,3,1.0097,13.6,0.0,10.1,,0,Clear,False
"2,300","13,688,264",False,140221682,1600,E PARMER,LN,45,False,30.38886,-97.65015,0,0,0,0,1,1,0,0,Large passenger vehicle & Motor vehicle – other,POINT (-97.65015 30.38886),0,0,0,0,0,0,0,0,0,0,False,False,0,0,2014-01-22 21:43:00,2014 Jan 23 03:43:00 AM,False,False,0,,"20,000","40,000",,,1600 E PARMER LN,ONE MOTOR VEHICLE - GOING STRAIGHT,2014-01-22,21,Wednesday,1,False,Unknown,0,residential,Residential Street,,,,1,False,2,1.0008,11.6,0.0,9.4,,1,Partly Cloudy,False
"2,229","13,687,792",False,140310741,10100,RESEARCH BLVD SVRD NB,BLVD,45,False,30.39349727,-97.74693308,3,0,0,3,1,0,3,0,Passenger car,POINT (-97.74693308 30.39349727),0,0,0,0,0,0,0,0,0,0,False,False,0,0,2014-01-31 10:48:00,2014 Jan 31 04:48:00 PM,False,False,0,,"200,000","620,000",3D90CB3CBE,1.0,10100 RESEARCH BLVD SVRD NB BLVD,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,2014-01-31,10,Friday,1,False,Possible Injury,0,secondary,City Connector Road,Research Boulevard,3.0,,3,True,3,1.0081,11.4,0.0,19.7,,3,Partly Cloudy,False
"3,833","13,722,314",False,140491441,11300,FM 2222,,50,False,30.400655,-97.851375,2,0,1,1,0,0,2,0,Large passenger vehicle & Motor vehicle – other,POINT (-97.851375 30.400655),0,0,0,0,0,0,0,0,0,0,True,False,0,0,2014-02-18 18:48:00,2014 Feb 19 12:48:00 AM,False,False,0,,"250,000","450,000",9C836EDEA1,1.0,11300 FM 2222,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,2014-02-18,18,Tuesday,2,False,Non-Incapacitating Injury,0,primary,Major City Road,Ranch Road 2222,3.0,45 mph,3,True,4,1.0192,23.7,0.0,15.4,,0,Clear,False
"1,892","13,679,368",False,140231208,1300,NOT REPORTED,EXPY,65,False,30.28515423,-97.76447812,1,1,0,0,22,0,1,0,Motor vehicle – other & Passenger car,POINT (-97.76447812 30.28515423),0,1,0,0,0,0,0,0,0,0,True,False,0,0,2014-01-23 17:12:00,2014 Jan 23 11:12:00 PM,False,False,0,,"3,000,000","3,440,000",A569AC9F53F,2.0,1300 LOOP 1,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,2014-01-23,17,Thursday,1,False,Incapacitating Injury,1,motorway,Interstate / Freeway,,1.0,70 mph,5,True,3,1.0025,2.2,0.4,27.2,,51,Rain,True
"4,829","13,743,372",False,14069273,9100,1ST,ST,45,False,30.17149942,-97.80076783,5,0,0,0,4,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.80076783 30.17149942),0,0,0,0,0,0,0,0,0,0,False,False,0,0,2014-03-10 17:26:00,2014 Mar 10 10:26:00 PM,False,False,0,,"20,000","80,000",171ECF9CF0,1.0,9100 S 1ST ST,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,2014-03-10,17,Monday,3,False,Not Injured,0,secondary,City Connector Road,South 1st Street,3.0,,3,True,4,1.0153,19.8,0.0,13.3,,2,Partly Cloudy,False
"4,236","13,727,865",False,140610905,8800,US 290 SVRD WB,,-1,False,30.32915448499,-97.65278639337,0,0,0,0,0,1,0,0,Passenger car,POINT (-97.6527863933667 30.329154484985),0,0,0,0,0,0,0,0,0,0,True,False,0,0,2014-03-02 11:39:00,2014 Mar 02 05:39:00 PM,False,False,0,,"20,000","20,000",07A3D2023A,1.0,8800 E US 290 SVRD,ONE MOTOR VEHICLE - TURNING RIGHT,2014-03-02,11,Sunday,3,True,Unknown,0,secondary,City Connector Road,East US Highway 290,3.0,55 mph,3,False,2,1.0,20.5,0.5,6.8,,53,Rain,True
"4,743","13,742,228",False,140680210,1600,E RIVERSIDE DR,DR,35,False,30.24434321,-97.73002185,2,0,1,0,1,0,1,0,Passenger car,POINT (-97.73002185 30.24434321),0,0,0,0,0,0,0,0,0,0,False,False,0,0,2014-03-09 03:24:00,2014 Mar 09 08:24:00 AM,False,False,0,,"250,000","270,000",D5B1F6D668,1.0,1600 E RIVERSIDE DR,ONE MOTOR VEHICLE - GOING STRAIGHT,2014-03-09,3,Sunday,3,True,Non-Incapacitating Injury,0,primary,Major City Road,East Riverside Drive,3.0,35 mph,3,True,3,1.0,5.4,0.0,19.1,,3,Partly Cloudy,False
"2,458","13,691,060",False,140460923,,NOT REPORTED,,-1,False,30.3192359,-97.70718798,2,0,1,0,3,0,1,0,Large passenger vehicle,POINT (-97.70718798 30.3192359),0,0,0,0,0,0,0,0,0,0,True,False,0,0,2014-02-15 12:04:00,2014 Feb 15 06:04:00 PM,False,False,0,,"250,000","310,000",,,IH 35 SVRD,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,2014-02-15,12,Saturday,2,True,Non-Incapacitating Injury,0,motorway,Interstate / Freeway,Purple Heart Trail,4.0,60 mph,5,True,3,1.0,15.6,0.0,12.7,,1,Partly Cloudy,False
"4,717","13,741,062",False,140760195,6000,CONGRESS,AVE,40,False,30.20128057,-97.77587248,2,0,1,0,0,0,1,0,Large passenger vehicle,POINT (-97.77587248 30.20128057),0,0,0,0,0,0,0,0,0,0,False,False,0,0,2014-03-17 04:40:00,2014 Mar 17 09:40:00 AM,False,False,0,,"250,000","250,000",6BF9B8B657,1.0,6000 S CONGRESS AVE,ONE MOTOR VEHICLE - OTHER,2014-03-17,4,Monday,3,False,Non-Incapacitating Injury,0,primary,Major City Road,South Congress Avenue,5.0,,3,True,5,1.0001,6.5,0.0,16.5,,2,Partly Cloudy,False
"3,752","13,720,408",False,140540608,300,38TH,ST,35,False,30.30132477,-97.73523246,2,0,1,0,1,0,1,0,Large passenger vehicle & Passenger car,POINT (-97.73523246 30.30132477),0,0,0,0,0,0,0,0,0,0,False,False,0,0,2014-02-23 08:45:00,2014 Feb 23 02:45:00 PM,False,False,0,,"250,000","270,000",5BA6937A5F,1.0,300 W 38TH ST,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,2014-02-23,8,Sunday,2,True,Non-Incapacitating Injury,0,tertiary,Neighborhood Connector,West 38th Street,,,2,True,6,1.0,15.9,0.0,6.3,,3,Partly Cloudy,False
"4,905","13,745,523",False,140790334,10700,BURNET,RD,45,False,30.39156809,-97.72166665,5,0,0,0,2,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.72166665 30.39156809),0,0,0,0,0,0,0,0,0,0,True,False,0,0,2014-03-20 07:11:00,2014 Mar 20 12:11:00 PM,False,False,0,,"20,000","40,000",32AB2EFBBA,1.0,10700 BURNET RD,ANGLE - ONE STRAIGHT-ONE LEFT TURN,2014-03-20,7,Thursday,3,False,Not Injured,0,secondary,City Connector Road,Burnet Road,5.0,45 mph,3,True,6,1.0,6.4,0.0,7.9,,0,Clear,False
"3,991","13,723,100",False,140602353,3200,S CAPITAL OF TEXAS HWY SB,LOOP,60,False,30.24927164,-97.80539485,0,0,0,0,4,1,0,0,Large passenger vehicle & Passenger car,POINT (-97.80539485 30.24927164),0,0,0,0,0,0,0,0,0,0,True,False,0,0,2014-03-01 23:34:00,2014 Mar 02 05:34:00 AM,False,False,0,,"20,000","100,000",B11DC1667AB,1.0,3200 S LOOP 360,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,2014-03-01,23,Saturday,3,True,Unknown,0,trunk,Major State Highway,South Capital of Texas Highway,3.0,55 mph,4,True,3,1.0,20.5,0.0,20.1,,3,Partly Cloudy,False
"2,781","13,701,956",False,140420574,7100,LAMAR BLVD,BLVD,35,False,30.34014555,-97.71735569,5,0,0,0,2,0,0,0,Large passenger vehicle & Motor vehicle – other,POINT (-97.71735569 30.34014555),0,0,0,0,0,0,0,0,0,0,False,False,0,0,2014-02-11 10:24:00,2014 Feb 11 04:24:00 PM,False,False,0,,"20,000","40,000",BD6DA9F978,1.0,7100 N LAMAR BLVD,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,2014-02-11,10,Tuesday,2,False,Not Injured,0,primary,Major City Road,North Lamar Boulevard,3.0,35 mph,3,True,4,1.0102,0.5,0.1,21.7,,51,Rain,True
"2,075","13,683,590",False,140251330,6700,NOT REPORTED,HWY,55,False,30.37073072,-97.78679645,2,0,1,0,4,0,1,0,Large passenger vehicle & Passenger car,POINT (-97.78679645 30.37073072),0,0,0,0,0,0,0,0,0,0,True,False,0,0,2014-01-25 18:53:00,2014 Jan 26 12:53:00 AM,False,False,0,,"250,000","330,000",D65BE8660B01,1.0,6700 LOOP 360,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,2014-01-25,18,Saturday,1,True,Non-Incapacitating Injury,0,trunk,Major State Highway,North Capital of Texas Highway,2.0,55 mph,4,True,4,1.0,17.3,0.0,6.1,,3,Partly Cloudy,False
"5,393","13,756,720",False,140751751,3700,W HOWARD LN,LN,-1,False,30.44067441,-97.69970655,0,0,0,0,1,1,0,0,Passenger car,POINT (-97.69970655 30.44067441),0,0,0,0,0,0,0,0,0,0,False,False,0,0,2014-03-16 20:40:00,2014 Mar 17 01:40:00 AM,False,False,0,,"20,000","40,000",E76B4480AD,1.0,3700 W HOWARD LN,ONE MOTOR VEHICLE - GOING STRAIGHT,2014-03-16,20,Sunday,3,True,Unknown,0,secondary,City Connector Road,West Howard Lane,3.0,,3,True,3,1.0,10.3,0.0,23.8,,0,Clear,False
"3,219","13,711,379",False,140570631,,AIRPORT,BLVD,45,False,30.30078477,-97.71381247,5,0,0,0,2,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.71381247 30.30078477),0,0,0,0,0,0,0,0,0,0,False,False,0,0,2014-02-26 11:20:00,2014 Feb 26 05:20:00 PM,False,False,0,,"20,000","40,000",46FD7E07C4,1.0,AIRPORT BLVD & IH 35 SVRD,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,2014-02-26,11,Wednesday,2,False,Not Injured,0,primary_link,Major City Road Ramp,,,,3,True,3,1.0193,4.6,0.0,26.6,,3,Partly Cloudy,False
"3,043","13,707,786",False,140421360,2100,GUADALUPE ST,ST,30,False,30.28394147,-97.74190078,3,0,0,1,5,0,1,0,Large passenger vehicle & Passenger car,POINT (-97.74190078 30.28394147),0,0,0,0,0,0,0,0,0,0,False,False,0,0,2014-02-11 20:17:00,2014 Feb 12 02:17:00 AM,False,False,0,,"200,000","300,000",1626AD691F,1.0,2100 GUADALUPE ST,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,2014-02-11,20,Tuesday,2,False,Possible Injury,0,primary,Major City Road,Guadalupe Street,4.0,30 mph,3,True,8,1.0,0.6,0.0,18.4,,3,Partly Cloudy,False
"5,155","13,751,201",False,140781014,800,CUMBERLAND,RD,35,False,30.23818552,-97.76218121,0,0,0,0,0,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.76218121 30.23818552),0,0,0,0,0,0,0,0,0,0,False,False,0,0,2014-03-19 16:48:00,2014 Mar 19 09:48:00 PM,False,False,0,,"20,000","20,000",B72E3134E8,1.0,800 W CUMBERLAND RD,ONE MOTOR VEHICLE - GOING STRAIGHT,2014-03-19,16,Wednesday,3,False,Unknown,0,tertiary,Neighborhood Connector,Cumberland Road,2.0,,2,True,8,1.0014,20.0,0.0,14.7,,3,Partly Cloudy,False
"2,594","13,697,031",False,140390966,3800,NOT REPORTED,HWY,60,False,30.29737102,-97.7180765,5,0,0,0,9,0,0,0,Large passenger vehicle,POINT (-97.7180765 30.29737102),0,0,0,0,0,0,0,0,0,0,True,False,0,0,2014-02-08 13:34:00,2014 Feb 08 07:34:00 PM,False,False,0,,"20,000","180,000",329699AC942,2.0,3800 IH 35,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,2014-02-08,13,Saturday,2,True,Not Injured,0,motorway,Interstate / Freeway,Purple Heart Trail,2.0,60 mph,5,True,4,1.0002,12.7,0.0,11.3,,0,Clear,False
"3,937","13,722,918",False,140571237,5100,CESAR CHAVEZ,ST,45,False,30.25152,-97.698557,5,0,0,0,2,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.698557 30.25152),0,0,0,0,0,0,0,0,0,0,False,False,0,0,2014-02-26 18:53:00,2014 Feb 27 12:53:00 AM,False,False,0,,"20,000","40,000",15150B08BE,1.0,E CESAR CHAVEZ ST & E 5TH ST,ANGLE - BOTH GOING STRAIGHT,2014-02-26,18,Wednesday,2,False,Not Injured,0,tertiary,Neighborhood Connector,Shady Lane,3.0,,2,True,8,1.0001,5.3,0.0,13.3,,3,Partly Cloudy,False
"3,024","13,707,570",False,140161425,,HARTFORD RD,RD,-1,False,30.29164477,-97.75883246,5,0,0,0,3,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.75883246 30.29164477),0,0,0,0,0,0,0,0,0,0,False,False,0,0,2014-01-16 18:34:00,2014 Jan 17 12:34:00 AM,False,False,0,,"20,000","60,000",697BB0220B,1.0,HARTFORD RD & WINDSOR RD,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,2014-01-16,18,Thursday,1,False,Not Injured,0,secondary,City Connector Road,Windsor Road,5.0,,3,True,8,,18.5,0.0,4.6,,0,Clear,False
"4,910","13,745,586",False,140720191,,W 9TH ST,ST,35,False,30.27180478,-97.74524246,5,0,0,0,3,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.74524246 30.27180478),0,0,0,0,0,0,0,0,0,0,False,False,0,0,2014-03-13 02:09:00,2014 Mar 13 07:09:00 AM,False,False,0,,"20,000","60,000",7DC3CC77EA,1.0,W 9TH ST & GUADALUPE ST,SAME DIRECTION - ONE STRAIGHT-ONE LEFT TURN,2014-03-13,2,Thursday,3,False,Not Injured,0,primary,Major City Road,Guadalupe Street,4.0,30 mph,3,True,5,1.0001,6.8,0.0,8.0,,3,Partly Cloudy,False
"3,492","13,718,351",False,140490509,3800,GUADALUPE,ST,35,False,30.30274477,-97.73815246,1,1,0,0,1,0,1,0,Bicycle & Large passenger vehicle,POINT (-97.73815246 30.30274477),0,0,0,1,0,0,0,0,0,0,False,False,0,0,2014-02-18 09:25:00,2014 Feb 18 03:25:00 PM,False,False,0,,"3,000,000","3,020,000",8E34B68FC5,1.0,GUADALUPE ST & W 38TH ST,ONE MOTOR VEHICLE - TURNING LEFT,2014-02-18,9,Tuesday,2,False,Incapacitating Injury,1,primary,Major City Road,Guadalupe Street,5.0,35 mph,3,True,8,1.0,15.9,0.0,9.7,,3,Partly Cloudy,False
"4,696","13,739,648",False,140671517,5500,PARMER,LN,-1,False,30.43729853,-97.73590239,3,0,0,1,3,0,1,0,Large passenger vehicle & Passenger car,POINT (-97.73590239 30.43729853),0,0,0,0,0,0,0,0,0,0,True,False,0,0,2014-03-08 19:39:00,2014 Mar 09 01:39:00 AM,False,False,0,,"200,000","260,000",8AF3B1F4EA,1.0,W PARMER LN & RIATA VISTA CIR,ANGLE - BOTH GOING STRAIGHT,2014-03-08,19,Saturday,3,True,Possible Injury,0,tertiary,Neighborhood Connector,,,,2,True,6,,10.2,2.1,18.5,,61,Rain,True
"5,340","13,756,025",False,140771234,,RUNDBERG,LN,35,False,30.35838102,-97.68859499,0,0,0,0,1,1,0,0,Motor vehicle – other & Other/Unknown & Passenger car,POINT (-97.68859499 30.35838102),0,0,0,0,0,0,0,0,0,0,False,False,0,0,2014-03-18 16:49:00,2014 Mar 18 09:49:00 PM,False,False,0,,"20,000","40,000",153D618A97,1.0,E RUNDBERG LN,SAME DIRECTION - ONE RIGHT TURN-ONE STOPPED,2014-03-18,16,Tuesday,3,False,Unknown,0,secondary,City Connector Road,East Rundberg Lane,3.0,,3,True,4,1.0,25.1,0.0,24.7,,2,Partly Cloudy,False
"2,411","13,690,941",False,140300899,1200,51ST,ST,40,False,30.30786868,-97.70725567,5,0,0,0,2,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.70725567 30.30786868),0,0,0,0,0,0,0,0,0,0,False,False,0,0,2014-01-30 13:56:00,2014 Jan 30 07:56:00 PM,False,False,0,,"20,000","40,000",72D912BFA2,1.0,1200 E 51ST ST,ANGLE - ONE STRAIGHT-ONE LEFT TURN,2014-01-30,13,Thursday,1,False,Not Injured,0,secondary,City Connector Road,East 51st Street,5.0,30 mph,3,True,8,1.0001,12.2,0.0,26.0,,3,Partly Cloudy,False
"4,108","13,726,352",True,140610300,2400,MOPAC,EXPY,55,True,30.32062348,-97.75595342,4,0,0,0,2,0,0,1,Passenger car & Pedestrian,POINT (-97.75595342 30.32062348),0,0,0,0,1,0,0,0,0,0,True,False,0,0,2014-03-02 02:17:00,2014 Mar 02 08:17:00 AM,False,False,0,,"3,500,000","3,540,000",2EDD85C6EA1,2.0,2400 N LOOP 1,ONE MOTOR VEHICLE - GOING STRAIGHT,2014-03-02,2,Sunday,3,True,Killed,1,motorway,Interstate / Freeway,,1.0,70 mph,5,False,2,1.0185,20.0,0.2,18.0,,51,Rain,True
"3,884","13,722,576",False,140590885,3500,WEBBERVILLE RD,,30,False,30.27118249,-97.70558416,5,0,0,0,3,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.70558416 30.27118249),0,0,0,0,0,0,0,0,0,0,False,False,0,0,2014-02-28 13:09:00,2014 Feb 28 07:09:00 PM,False,False,0,,"20,000","60,000",B4237E3C2B,1.0,3500 WEBBERVILLE RD,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,2014-02-28,13,Friday,2,False,Not Injured,0,tertiary,Neighborhood Connector,Webberville Road,,,2,True,6,1.0,19.5,0.0,19.5,,0,Clear,False
"3,510","13,718,470",False,140480918,1300,E RIVERSIDE DR,DR,35,False,30.24788541,-97.73470772,5,0,0,0,3,0,0,0,Passenger car,POINT (-97.73470772 30.24788541),0,0,0,0,0,0,0,0,0,0,False,False,0,0,2014-02-17 13:53:00,2014 Feb 17 07:53:00 PM,False,False,0,,"20,000","60,000",B01B34806E,1.0,1300 E RIVERSIDE DR,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,2014-02-17,13,Monday,2,False,Not Injured,0,primary,Major City Road,East Riverside Drive,3.0,35 mph,3,True,3,1.0037,22.8,0.0,13.0,,3,Partly Cloudy,False
"4,272","13,728,067",False,140680768,1900,E PARMER LN,LN,50,False,30.38692444,-97.64833465,3,0,0,1,3,0,1,0,Passenger car,POINT (-97.64833465 30.38692444),0,0,0,0,0,0,0,0,0,0,True,False,0,0,2014-03-09 13:57:00,2014 Mar 09 06:57:00 PM,False,False,0,,"200,000","260,000",36CD245FAC,1.0,1900 E PARMER LN,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,2014-03-09,13,Sunday,3,True,Possible Injury,0,primary,Major City Road,East Parmer Lane,3.0,60 mph,3,True,4,1.003,7.8,0.0,11.7,,3,Partly Cloudy,False
